"batch","celltype"
1.00219180071626,1.00219180071626
1.34693252763621,2.91441328848603
1.00001740478339,1.00001740478339
1.00000679496397,1.00000679496397
1.00028258588299,1.00028258588299
1.34410531170279,2.87774924467117
1.00001919297104,1.00001919297104
1.00002014667468,1.00002014667468
1.34171877109006,2.79704749883894
1.04319740027418,1.04319740027418
1.00041479849708,1.00041479849708
1.16297796338187,1.16297796338187
1.00011015848068,1.00011015848068
1.00190691164792,1.00190691164792
1.33935818215622,2.81198811712209
1.00001168261333,1.00001168261333
1.00002610734473,1.00002610734473
1.34199559057198,2.83786459184637
1.00011433150421,1.00011433150421
1.0000067949643,1.0000067949643
1.00003016063207,1.00003016063207
1.24434988016405,1.24779226455143
1.00005161962107,1.00005161962107
1.00004565871944,1.00004565871944
1.0067618766012,1.0067618766012
1.0048662137944,1.0048662137944
1.21067668124244,1.48246577059382
1.00000798707031,1.00000798707031
1.01593304565996,1.01593304565996
1.00012947385791,1.00012947385791
1.00001847769699,1.00001847769699
1.92312069513207,1.95089339322018
1.00012482380627,1.00012482380627
1.00003373708073,1.00003373708073
1.00005638837773,1.00005638837773
1.00001549738794,1.00001549738794
1.00002563049104,1.00002563049104
1.03547082034441,1.03547082034441
1.01897716382752,1.01897716382752
1.34121999428823,2.84976084186995
1.01166234378126,1.01166234378126
1.0002871177746,1.0002871177746
1.00015391695829,1.00015391695829
1.00505752781193,1.00505752781193
1.00003659825671,1.00003659825671
1.34166210187781,2.79925515235413
1.00763149694248,1.00763149694248
1.00002098116462,1.00002098116462
1.00004172455606,1.00004172455606
1.00001692793438,1.00001692793438
1.90008272337456,1.9089559146384
1.00012935462891,1.00012935462891
1.98020393996732,3.11959668013
1.00238821491625,1.00238821491625
1.0022587212261,1.0022587212261
1.00017704929805,1.00017704929805
1.00004792385644,1.00004792385644
1.00009000908767,1.00009000908767
1.00087968878555,1.00087968878555
1.00000500680884,1.00000500680884
1.03216088819878,1.03216088819878
1.02943065812348,1.02943065812348
1.00004363202719,1.00004363202719
1.98525173497994,2.00120508042254
1.33803513800363,1.61707443212319
1.34099614735586,2.8111211180658
1.00014843209368,1.00014843209368
1.01378515962332,1.01378515962332
1.0001702525948,1.0001702525948
1.00014902827452,1.00014902827452
1.00318043685806,1.00318043685806
1.01033800897697,1.01033800897697
1.00002753791382,1.00002753791382
1.00172049897128,1.00172049897128
1.34154366892517,2.79550470412564
1.04633451823357,1.04633451823357
1.00001180182418,1.00001180182418
1.00818208113191,1.00818208113191
1.04798111905702,1.04798111905702
1.00057966863755,1.00057966863755
1.00120916224442,1.00120916224442
1.00126200999738,1.00126200999738
1.06568409966915,1.0664137871446
1.97979214869172,2.98630970368643
1.00234867621566,1.00234867621566
1.00710214406112,1.00710214406112
1.00010920465353,1.00010920465353
1.00095017850266,1.00095017850266
1.00000643733236,1.00000643733236
1.77554646436506,1.95989664093554
1.00041658773466,1.00041658773466
1.00184193926751,1.00184193926751
1.03541457822694,1.03613761603339
1.1127889578581,1.16625306681872
1.00013698554661,1.00013698554661
1.00139250555684,1.00139250555684
1.41546440763357,1
1.81752168773951,1
1.97545792705282,1
1.9880247255096,1
1.36182239536018,1.0000001192093
1.63101709916207,1
1.58274130422556,1.0000001192093
1.35007972188732,1.0000001192093
1.90566500386464,1
1.85602685158476,1
1.49735211743643,1
1.34728814685246,1.00113386864041
1.78362490862788,1
1.98726606105206,1
1.8994719910599,1
1.85394848814586,1
1.35353307395572,2.75179964902838
1.69912957063401,1
1.36265305670453,1.0000001192093
1.96736332031586,1
1.64815920696634,1
1.36071572547247,2.67886353602697
1.3982946985549,1
1.69982743078044,1
1.34031045204231,2.65995749304776
1.84140402697539,1
1.77226472315487,1
1.75349848924442,1
1.77044582300545,1
1.34247137520417,2.66030616376832
1.34559807962199,2.68745232582831
1.95144713842665,1
1.97178805684417,1
1.44903616195623,1.0000001192093
1.75489880278364,1
1.86318690424243,1
1.97148863660366,1
1.90847367269893,1.0000001192093
1.95312570303966,1
1.73321346211311,1
1.96753889935107,1
1.9663507764873,1
1.86377664473644,1
1.56250605580299,2.59320535921805
1.44230208548516,1
1.46281942858714,1
1.92988883611872,1
1.92652077720798,1.0000001192093
1.56696089106689,1
1.9130534283447,1
1.93206690552036,1
1.9352963336054,1
1.99687909086695,2.6637873447006
1.9997427198493,1
1.99858931930547,1.01162426096446
1.77176687498899,1.0000001192093
1.46590074695526,1
1.87495354096041,1
1.34134588028975,2.66672695150494
1.4319023274589,1
1.9557976991899,1
1.97350187028565,1
1.58615833965433,1
1.87025239498638,1
1.99224469038209,2.74463584796599
1.45212018924707,1
1.99165024118488,1.02087410863473
1.4560183694439,1
1.9532568497069,1.36593293681901
1.3689650163187,1
1.90881924404529,1
1.99994939693695,1
1.95831865153107,1
1.44575717966799,1
1.92027086950713,1
1.68034423928006,1
1.79755535832975,1.87137147151079
1.99217584997305,1.00203966597109
1.4510082532113,1
1.88775337034098,1
1.41379987257679,1
1.80093673911416,1
1.76139414068397,1
1.55705473366834,1
1.99449419932958,1
1.80727212995527,1.87679969104638
1.79701382445438,1
1.88188082913411,1.0000001192093
1.97048925836147,1
1.96573424961358,1.01001655835968
1.40623497076977,1
1.94976970043784,1
1.77330359474092,1
1.900387160528,1.0000001192093
1.98837749827299,1
1.75126153768428,1
1.97151510518715,1
1.59748443954249,1
1.66105794970149,1.00541892662481
1.99916939674139,1.01229962143071
1.86383658661782,1
1.9930036695231,1
1.96910266874411,1.9556859303486
1.99847831956784,1
1.06000270291271,1.13495495679899
1.83702199322915,1
1.86229237280822,1.00058014585265
1.97397718101404,1.00385093002739
1.88787264489808,1.02612643258813
1.94117147154511,1
1.98945874363094,1.0000001192093
1.98662376560296,1
1.5008668849491,1
1.78811365763601,2.23759276855442
1.67687913592211,1
1.99680838503521,1.13618598720343
1.99975839196083,1.00227803896245
1.55354284254539,1
1.94955644298205,1.00125448566583
1.40747967093634,1
1.84144836495221,1.0000001192093
1.76244883844947,1
1.56401199452736,1
1.68692273025336,1.00103727125456
1.95303754281309,1.0000001192093
1.86064603799758,1.00970964801809
1.91278373688452,1.00123340601225
1.93951882009596,1
1.89889018162367,1
1.62189219826799,1
1.99167134296419,1.13424737815124
1.80532344042742,1
1.87305553811137,1.0000001192093
1.99753350591013,1.00974266722801
1.64975856354361,1
1.93534795959366,1.06330895440232
1.97358602563335,1
1.98125449395303,1.0000001192093
1.60036803125967,1
1.9999187025693,1
1.73218701617773,1.86967024621069
1.76255810420653,1.00056368088802
1.99092064298065,1.01145338573356
1.45216941250563,1
1.98604782961191,1
1.79037625923561,1.91821188090758
1.53094618221875,1.0000001192093
1.91468502969424,1
1.97449036484763,3.28828318100062
1.9795121303436,1.0020569041535
1.60516241984472,1
1.78894503091447,1.00112945041724
1.9887651684066,1
1.71026364143745,1.00290207076217
1.78051058749818,1
1.75278730155016,1
1.99879069775477,1.17211538481219
1.92425978399868,1.08085895161527
1.92086800087438,1.11781322042521
1.71671260675212,1.00076397290816
1.99489006991657,2.71406891246712
1.73967007717075,1
1.47199807467903,1.00136228317054
1.84999605377115,1.00117835108509
1.8029531238626,1.93321822457882
1.1858384528716,1.54739643753597
1.67393918793518,1.0000001192093
1.9426969669995,1.00137088391411
1.98042430608134,1.0000001192093
1.62050972691148,1
1.9922559276703,1.0000001192093
1.37668968582003,1
1.99340315263634,2.70539293316556
1.99950582081759,1
1.99345703709524,1.01258104349081
1.61846432074681,1
1.03731900068723,1.20777995650996
1.9674575084577,1.07944809616809
1.84437225256438,1.94820100868464
1.96921678541735,1
1.34910888000567,2.49607490906277
1.96466246916788,2.34578804214326
1.97069404138486,1
1.46039583348827,1
1.98217296029296,1
1.99975410147242,1
1.86663292521963,1
1.95955933667137,1.0000001192093
1.93275205021059,1.00053170654809
1.94044062077455,1
1.9535745284269,1.00132376082435
1.83531741587637,1.01050327347707
1.5036679049189,1
1.77060898687791,1
1.36791199299228,1
1.98789187178103,1.0000001192093
1.98384828680966,1.0000001192093
1.99489718599695,1
1.99709474486765,1
1.47057830243535,1
1.90543509931627,1.86197173045282
1.99990159757323,1
1.99393116824774,1
1.99819096788102,1
1.95805764279656,1
1.92262615180821,1
1.99735330581556,1
1.7318365790077,1
1.56597903249023,1.00281958312613
1.98694462610464,1
1.80719073194645,1
1.91694048491731,1
1.80962469134604,1
1.99308357701328,1
1.99996912527064,1
1.3787849688373,1
1.88102615119081,1
1.99629802559779,1
1.96748017725036,1.0000001192093
1.81446344351922,1
1.92342478702819,1
1.99444855714168,1
1.53878756735362,1
1.62286400904544,1
1.58588673503752,1
1.48924520298089,1
1.93909716003419,1
1.9377529285368,1.86561523316197
1.99720951388984,1
1.88495940962892,1.0000001192093
1.95114019195579,1
1.9962194040213,1
1.99785373706639,1
1.97837990082934,1
1.53510688874465,1
1.97786778294451,1
1.36714454187065,2.58263064504513
1.52490706950284,1
1.99873384575172,1
1.96942927990184,1
1.94434580261192,1
1.99242166282055,1
1.7768407041566,1.0000001192093
1.77125249968314,1
1.83086523828933,1
1.2580298241559,1.36012966468997
1.4671835805233,1
1.7685302800779,1
1.99999958276757,1.0000001192093
1.95485749529258,1
1.38161178943058,1
1.9965391545479,1.0000001192093
1.9899680309827,1
1.866389242719,1
1.97644774229065,1.0000001192093
1.60716539194892,1
1.5638977222939,1.53111180492255
1.52854419832407,1.43059781845665
1.49968668844858,1
1.64141038110215,1.00185329555334
1.52255783564524,1.0000001192093
1.90027356360701,1
1.96133294220967,1
1.99687374319204,1
1.95115930946108,1
1.45441434796782,1
1.90018688177226,1.8631530297909
1.94599061153101,1
1.9996915935279,1
1.41159757362231,1
1.98248553242587,1
1.82902604172714,1.0000001192093
1.99201991210624,1.0000001192093
1.73796894522456,1.00088923821434
1.95389805621266,1
1.60998253087804,1.00183763593744
1.9474033181749,1.8672140541664
1.55024519889846,1
1.95295882490128,1.89925256664194
1.96784162181279,1
1.88963712890359,1
1.44532386552284,1
1.89748075265692,1.86168170999972
1.99663437494989,1
1.94730493773626,1
1.9663859227943,1
1.46131583963567,1
1.63757225839751,1.0000001192093
1.93031832699001,1.00384277690151
1.94260170441797,1
1.98133369604764,1.08086021943585
1.41425691303131,1
1.9816929927319,1.00199048244309
1.99282262877561,1.00334976444394
1.81622906762934,1.00514918042486
1.99695728902939,1.00420496211922
1.9370725653348,1.00168117916589
1.8464462585347,1.00090571125853
1.95807152570346,1.00301935466071
1.99967580329269,1.03921526007713
1.9314900314892,1.13050052469311
1.99086535995535,1.01385025728444
1.79939992442178,1
1.61767907526586,1
1.99840208506756,1.00897161831271
1.97156167308539,1.0257748282955
1.41703986447033,1
1.59051965978443,1
1.9804282802509,1
1.99068925437651,1.02128411567881
1.78850928758666,1
1.08777306478295,1.09483280733668
1.92004330542009,1.0000001192093
1.96288220802159,1
1.93238857867895,1
1.82866211387218,1
1.69547072000592,1.00119184571909
1.78342398007336,1
1.80043881173802,1
1.98758548080213,1
1.95312342930391,1.00117381309363
1.94867094674954,1
1.55886558193244,1.0000001192093
1.71970464194219,1.17698389805238
1.91895172620936,1
1.98959168890999,1
1.95356997887046,1.00024883622011
1.99200980093724,1.00412261366727
1.89309590257266,1.00141353051994
1.9437176048823,1.00692566507669
1.77233238003601,1
1.37868729788355,1
1.77137838284458,1
1.84009024299693,1
1.79739212495105,1.0000001192093
1.99152352169757,3.16761058394917
1.55318889473592,1.0000001192093
1.98822445173509,3.1087933431413
1.75148337376068,1
1.43829454172181,1
1.13526469335857,1.29906749515569
1.9937495443354,1
1.95942047705849,1.0025596158874
1.38683890129336,1.0000001192093
1.8230534622262,1.0000001192093
1.48457699206392,1.00062125043738
1.81851128959373,1.00047849893418
1.78722094090613,1
1.87903618120073,1
1.12977853069283,1.21106722062439
1.75666898301698,1
1.88263830794772,1
1.88804946024954,1.00242751659765
1.96132222301912,1.00088864135548
1.95536807739251,1.01225761509863
1.75807459725074,1
1.98130947848696,3.21036556614637
1.92189994953889,1
1.41079546518809,1.0000001192093
1.99031824722093,1.00718461699433
1.99820435476574,1.00019147760388
1.91509635714598,1.00088410535752
1.37603473858604,1
1.41805762880058,1.46925751897867
1.84979238616314,1
1.97769577596698,1.04409045269797
1.38276302012877,1
1.90561408353006,1
1.97575390080364,1
1.96991182477275,1.0038973920171
1.81781173882839,1.0002032828237
1.99892864427749,1
1.76057874936296,1
1.94486291309982,1
1.80820835676654,1.0000001192093
1.12201493451652,1.31618542140481
1.99945244286962,1.00478216395758
1.91310414712182,1.00084411846511
1.65946641156297,1
1.95539952757843,1.01159915197483
1.96160772594809,1.00703745031084
1.45865395640473,1
1.9858350835324,1.00065382571639
1.53531022493711,1
1.20586491836174,1.34314758186737
1.16248918041158,1.4237571602447
1.24453598065818,1.44888613597727
1.33414406836373,1.42812060843231
1.16175889008245,1.4223249001069
1.28920633466799,1.42418356409169
1.21808518244411,1.2743619048354
1.1436935320585,1.35084414388903
1.14542469550575,1.46199721330361
1.02331568020373,1.05029535682434
1.04351923644302,1.30586472540076
1.25300746720885,1.42304475596743
1.82641313522171,1.88617325013367
1.15845459347057,1.4114956279595
1.14859334782522,1.36837529640417
1.0800429301348,1.27225660544796
1.02686539923893,1.05833598490643
1.31556229381245,1.39181562597848
1.22264308463843,1.34046215155588
1.02783001056622,1.07603424206485
1.1553159366807,1.41802812887818
1.59295290959459,1.80045759784134
1.02771583091019,1.06968420692812
1.02603644068939,1.05539404338419
1.26200638411432,1.48127213994054
1.23678514554245,1.35046725958576
1.15149964302408,1.21825875408802
1.22635499496108,1.38906169256074
1.02796414186944,1.05661208100775
1.18568509579035,1.39122201778978
1.11922750805541,1.34758416014538
1.02399600795013,1.04964021279908
1.29384145599267,1.47824215479319
1.15771892134718,1.32230104865124
1.15766618023347,1.44573308659775
1.38796870993805,1.40962812326066
1.78924819069512,1.84777050734747
1.06341989570325,1.19685396352118
1.35641199649186,1.4322006231452
1.05086028946691,1.07738830462206
1.1918680665187,1.28178006088834
1.23692340708966,1.44505603196207
1.0331735882342,1.08733028181771
1.24288382417324,1.40648658178926
1.03582640066846,1.09359873612549
1.28654361537442,1.80778499868958
1.15245180447421,1.2302686250544
1.18318919049959,1.31961573144717
1.02268815638787,1.05083465386413
1.02800935477948,1.07213619617394
1.02881324957248,1.06886390067572
1.37213576856932,1.44009488480908
1.11184280456931,1.40254498045153
1.10826826836464,1.12592154505795
1.16188259995935,1.40047384999721
1.23950556069343,1.62918799311241
1.14969716874474,1.49245800740926
1.15195221667323,1.23898437854418
1.13766393825759,1.25024442005825
1.54724653526822,1.79956911333568
1.0806027660102,1.2744282269293
1.25705005604648,1.47995789941527
1.03676774046431,1.05448725721115
1.03190720837155,1.04956964016878
1.17929582803277,1.38751528462243
1.27819803291545,1.59791281512715
1.21460452185815,1.37356976850275
1.21710766870327,1.23613027057579
1.42188345985718,1.65872378201063
1.04684828361179,1.07875895526409
1.21663070594288,1.3580250377708
1.99423969669214,2.99319237359719
1.02805463255577,1.05416191127455
1.36955862593557,1.65546297759362
1.06042812791063,1.18855306416919
1.02796339658525,1.06613350262517
1.19293992699525,1.25213289345381
1.08205111470724,1.11137633722111
1.31374430289145,1.38742313953236
1.17149822242816,1.2809714173825
1.99390930764955,2.84446885871649
1.20897038967288,1.30527827285231
1.09328562663169,1.36613962399622
1.06262735612001,1.21324147564064
1.12687556774168,1.21212136373268
1.98506059107355,2.06631023726344
1.1564245673535,1.26294008781285
1.10514665208325,1.44780602133192
1.20786621383636,1.36459590078985
1.17066741016615,1.3396728560261
1.19870906083498,1.33176930733757
1.14593035288469,1.34708666155979
1.14054176588281,1.49691178639368
1.04391871596991,1.16632715130329
1.15968481804441,1.28729313768628
1.12774075659385,1.35278057987088
