"kBET.expected","kBET.observed","kBET.signif"
0.0689655172413793,0.568965517241379,0
0.0517241379310345,0.46551724137931,0
0.0804597701149425,0.431034482758621,0
0.0804597701149425,0.448275862068966,0
0.0517241379310345,0.379310344827586,0
0.0689655172413793,0.379310344827586,0
0.0402298850574713,0.344827586206897,0
0.0689655172413793,0.5,0
0.0517241379310345,0.379310344827586,0
0.0344827586206897,0.327586206896552,0
0.0689655172413793,0.517241379310345,0
0.0402298850574713,0.482758620689655,0
0.0574712643678161,0.396551724137931,0
0.0632183908045977,0.448275862068966,0
0.0517241379310345,0.293103448275862,0
0.0689655172413793,0.431034482758621,0
0.0517241379310345,0.413793103448276,0
0.0574712643678161,0.396551724137931,0
0.0459770114942529,0.53448275862069,0
0.0632183908045977,0.448275862068966,0
0.0632183908045977,0.431034482758621,0
0.0517241379310345,0.431034482758621,0
0.0517241379310345,0.396551724137931,0
0.0632183908045977,0.413793103448276,0
0.0747126436781609,0.448275862068966,0
0.0632183908045977,0.344827586206897,0
0.0517241379310345,0.431034482758621,0
0.0344827586206897,0.327586206896552,0
0.0459770114942529,0.5,0
0.0574712643678161,0.413793103448276,0
0.0517241379310345,0.482758620689655,0
0.0574712643678161,0.362068965517241,0
0.0459770114942529,0.413793103448276,0
0.0632183908045977,0.448275862068966,0
0.0689655172413793,0.517241379310345,0
0.0459770114942529,0.5,0
0.0574712643678161,0.5,0
0.103448275862069,0.620689655172414,0
0.0517241379310345,0.46551724137931,0
0.0747126436781609,0.482758620689655,0
0.0402298850574713,0.46551724137931,0
0.0689655172413793,0.362068965517241,0
0.0344827586206897,0.396551724137931,0
0.0689655172413793,0.517241379310345,0
0.0402298850574713,0.482758620689655,0
0.028735632183908,0.482758620689655,0
0.0517241379310345,0.396551724137931,0
0.0517241379310345,0.482758620689655,0
0.0919540229885057,0.5,0
0.0459770114942529,0.396551724137931,0
0.0632183908045977,0.396551724137931,0
0.0574712643678161,0.431034482758621,0
0.0402298850574713,0.431034482758621,0
0.028735632183908,0.396551724137931,0
0.0574712643678161,0.46551724137931,0
0.0804597701149425,0.362068965517241,1.55431223447522e-15
0.028735632183908,0.379310344827586,0
0.0459770114942529,0.396551724137931,0
0.0459770114942529,0.551724137931034,0
0.0632183908045977,0.517241379310345,0
0.0574712643678161,0.431034482758621,0
0.0632183908045977,0.46551724137931,0
0.0689655172413793,0.53448275862069,0
0.0689655172413793,0.413793103448276,0
0.028735632183908,0.327586206896552,0
0.0517241379310345,0.586206896551724,0
0.0459770114942529,0.431034482758621,0
0.0919540229885057,0.46551724137931,0
0.0172413793103448,0.431034482758621,0
0.0632183908045977,0.448275862068966,0
0.0689655172413793,0.53448275862069,0
0.0574712643678161,0.46551724137931,0
0.0574712643678161,0.379310344827586,0
0.0344827586206897,0.327586206896552,0
0.0632183908045977,0.517241379310345,0
0.0574712643678161,0.362068965517241,0
0.0459770114942529,0.379310344827586,0
0.0689655172413793,0.568965517241379,0
0.0517241379310345,0.46551724137931,0
0.0689655172413793,0.413793103448276,0
0.0229885057471264,0.46551724137931,0
0.0574712643678161,0.379310344827586,0
0.103448275862069,0.482758620689655,0
0.0459770114942529,0.413793103448276,0
0.0747126436781609,0.53448275862069,0
0.0747126436781609,0.431034482758621,0
0.0574712643678161,0.46551724137931,0
0.0747126436781609,0.396551724137931,0
0.0459770114942529,0.413793103448276,0
0.0747126436781609,0.551724137931034,0
0.0459770114942529,0.431034482758621,0
0.0689655172413793,0.275862068965517,2.56254573116621e-10
0.0459770114942529,0.5,0
0.0689655172413793,0.517241379310345,0
0.0574712643678161,0.396551724137931,0
0.0517241379310345,0.482758620689655,0
0.0459770114942529,0.551724137931034,0
0.0632183908045977,0.46551724137931,0
0.0632183908045977,0.413793103448276,0
0.0632183908045977,0.517241379310345,0
