"batch","celltype"
1.26515466852456,1.26515466852456
1.68084119924477,2.62119829748756
1.24121798814757,1.24275876437593
1.66061989285319,1.75462253613121
1.13168876278618,1.13172644508127
1.6401548174962,2.44789151137837
1.79675319782169,1.8231873988153
1.23605804007301,1.23757995419949
1.69319026882279,2.70637968000536
1.22241913569529,1.22241913569529
1.10476345675111,1.14808683797919
1.20505565677926,1.20505565677926
1.42657793914521,1.43098733699859
1.97546345139412,2.12306396773661
1.68924790860156,2.64468276640572
1.1344952710179,1.13482619404236
1.35707866189071,1.35707866189071
1.68420714487348,2.64703053851571
1.08185888163632,1.08190975800537
1.12409445892259,1.12419821936601
1.30554714872034,1.30796778733758
1.07175387516207,1.0717721119447
1.228817208991,1.22892550599435
1.47005459490964,1.47816539682065
1.25425311739028,1.25425311739028
1.17241264556012,1.17241264556012
1.11451620516138,1.27393284716406
1.09142663709437,1.09142663709437
1.04909188645296,1.04909188645296
1.0439524499602,1.0439524499602
1.09177718611731,1.09177718611731
1.66004672970886,1.66004672970886
1.53935147946574,1.53935147946574
1.04077202761835,1.04077202761835
1.07910552678864,1.07910552678864
1.08906286120589,1.08906286120589
1.04457291091621,1.04457291091621
1.42806405095919,1.42806405095919
1.10517257534846,1.10517257534846
1.68581087921336,2.67169998456082
1.05383320252298,1.05383320252298
1.06589978225808,1.06589978225808
1.15661846041341,1.15661846041341
1.63255601941025,1.63255601941025
1.07837957437059,1.07837957437059
1.61491784859751,2.31004324961656
1.55357360126569,1.55357360126569
1.52106726286441,1.52106726286441
1.03179285986053,1.03179285986053
1.0612341663354,1.0612341663354
1.24486655036787,1.24486655036787
1.06268271111121,1.06268271111121
1.47640382508364,1.47640382508364
1.13454241191127,1.13454241191127
1.04534666511171,1.04534666511171
1.06350546413044,1.06350546413044
1.11589249162325,1.11592292173162
1.07526751745148,1.07526751745148
1.12207917777115,1.12207917777115
1.54746615134318,1.54746615134318
1.36523268450345,1.36523268450345
1.07743340620108,1.07743340620108
1.0971109664222,1.0971109664222
1.63759227839843,2.40155315915894
1.28017602212756,1.28017602212756
1.0633823722038,1.0633823722038
1.57028611771271,1.57028611771271
1.05573694928678,1.05573694928678
1.07759451520769,1.07759451520769
1.05108483711781,1.05108483711781
1.24491383637327,1.24492935109716
1.26319829064129,1.26440722898771
1.65209758707568,2.4733175928658
1.22108458943077,1.22220793534206
1.23845974411745,1.23859314874167
1.32246991270901,1.32246991270901
1.21164949255298,1.21176828899034
1.12141561918283,1.12163153024385
1.14756717886707,1.14759020716734
1.20397031990246,1.20419047179864
1.64974309136876,1.64981992040584
1.94548812908913,2.10302151662304
1.22087837696308,1.22096623030946
1.22765816232903,1.22779175290855
1.3371135840582,1.33719539520162
1.17334861591429,1.17388789723197
1.18356082680985,1.18381171258626
1.14611952409275,1.17808647048493
1.20122475224077,1.20133625863346
1.16854754273674,1.16901118783253
1.54194449235578,1.54197707661098
1.70509043280964,2.81432704275667
1.1428119552,1.14285435356103
1.26823093069053,1.27002451798277
1.97894988023332,1
1.79906676422701,1
1.82164884568457,1
1.88564126881332,1
1.46420348605675,1
1.93481988600659,1
1.66815894142425,1
1.9940978340391,1
1.74576288293883,1
1.81787090259699,1
1.99561563762456,1
1.73049351901027,1
1.94902619212008,1
1.70386898170803,1.0000001192093
1.98118722979076,1
1.88245268297527,1
1.67786746960314,2.62555684396561
1.72961052099349,1
1.80249765242933,1.0000001192093
1.82146387919801,1
1.99489333144711,1
1.68745490316099,2.6936851283714
1.99435822733352,1
1.97502148545437,2.28697777749403
1.64804269944386,2.52242714265914
1.99101119328593,1
1.92327490626563,1
1.99998402608278,1
1.96503720618339,1
1.62102021749092,2.42379540374174
1.64152219846569,2.50652068720647
1.48891472464301,1
1.96975449622199,1
1.61374407081491,1
1.76705962883168,1
1.97931695273113,1
1.80974369175598,1
1.99999517203543,1
1.99766164551821,1
1.77547243188454,1
1.50643450743402,1
1.84417772711127,1
1.98100470371863,1
1.47606667541889,1
1.88636837274348,1.0000001192093
1.83121587738794,1
1.99978824711913,1
1.98870711727682,1
1.93318799561826,1
1.971231459213,1
1.99927034781339,1
1.99877771973517,1
1.77099543569726,1
1.98780219377575,1.0000001192093
1.99989122743934,1
1.78497658112842,1
1.86216819595413,1
1.6503030728015,2.47336445804027
1.99220743080717,1
1.82192940785016,1
1.78569878788088,1.0000001192093
1.99334204763209,1
1.9473426274017,1
1.99507006304629,1
1.95900224350568,2.42966431313442
1.94892340270303,1
1.92452311827004,1
1.98312146237988,1
1.83194861361304,1
1.99253636863527,1
1.99069043539667,1.0000001192093
1.6734602798252,1
1.87050089327615,1
1.95634196398602,1
1.98903991114226,2.24346283506184
1.97178336412503,1
1.98994171367691,1
1.942631170712,1
1.77264269430825,1
1.99635479850189,1
1.85185090954296,1.0000001192093
1.89091951328694,1
1.95858698938049,1
1.98903342631553,2.22319011178433
1.99521461481538,1
1.98704340494578,1
1.96394083881447,1
1.99898455465632,1
1.99615367306078,1
1.99759028964776,1
1.99012642157736,1
1.77582538643975,1
1.88825239521738,1.0000001192093
1.99112201491311,1
1.99727382834738,1
1.99387998320965,1
1.96322335663927,1.00454765897407
1.91109082502541,1.0218704382532
1.96898452136612,1
1.95115131069667,1
1.93997823695517,2.38826871306803
1.96634587915081,1
1.02069992218556,1.3160311900735
1.98170990471006,1
1.90826197300396,1
1.99106382611331,1
1.98895449167823,1
1.86902140799601,1
1.98511525858302,1.0000001192093
1.97074091774356,1
1.74892551713275,1
1.94868045298426,2.3440958993537
1.99703008537619,1
1.94462046746674,2.34631761142985
1.92261998264255,1.0000001192093
1.9688034858533,1.00072315787589
1.77824522461795,1
1.99161176262079,1.00152057707109
1.69762721276463,1
1.78291264366558,1.0000001192093
1.74364765363956,1
1.92309749395322,1
1.84004130360812,1
1.91799189736881,1
1.99922621396658,1
1.79548194142266,1
1.99820608019948,1
1.999493131382,1.0000001192093
1.92542027577902,1
1.95381102079867,1
1.90455878946907,1
1.99096187099589,1
1.9999498737501,1
1.94994294627797,2.41883556426165
1.91389434382885,1
1.99999111894737,1
1.89550503495163,1
1.88824623215203,1
1.15480761711226,1.26565266336572
1.90801494992407,1
1.97450709601787,1
1.91007506941252,1.0000001192093
1.93606559481653,1
1.1755545389308,1.27707640528406
1.95117473988694,1
1.99999105934325,1
1.8365807623926,1
1.91736253305049,1
1.9448433551553,1.0000001192093
1.99394751957762,1
1.99978151324309,1
1.99877599331407,1
1.99350387749157,1.0000001192093
1.86498538903306,1
1.9959039111397,1
1.82204045975711,1
1.99772688113684,1
1.99715768491967,1
1.97950436454032,1
1.97801212635393,1
1.20164155009294,1.37802507749363
1.69210472280827,1
1.74893419993434,1
1.79337491346973,1
1.93779550907206,1
1.73378024163663,1
1.9995266723526,1
1.99807079143819,1
1.9620052752552,2.39159668614126
1.87423164906662,1
1.99516235548021,1
1.99466048496721,1
1.95610941992664,2.3409501531077
1.95438326427836,1
1.08570239714459,1.11535910465439
1.97616890190142,1
1.69128681962986,2.49734157767323
1.95335418362952,2.40316738877671
1.99819792903868,1
1.92089274278673,1
1.96583006697615,1
1.96772622204801,1
1.93233427282476,1
1.97695766899931,1
1.89223954641199,1.0000001192093
1.98540156350875,1.0000001192093
1.92651402997329,1
1.99873146458656,1.00056893052048
1.70572322147766,1.0000001192093
1.99460309698655,1
1.33563825887311,1
1.90925874441651,1
1.9977042830838,1.0000001192093
1.86314640142076,1.0000001192093
1.86802288184443,1
1.99544753135977,1.0000001192093
1.89128748496047,2.26445844292962
1.72786106103794,1
1.5866489236074,1
1.52520506824155,1
1.7738065969621,1
1.99546052550395,1
1.9870537599374,1
1.88102768019309,1
1.83812825142755,1
1.92843652357958,1
1.85864390258791,1
1.60914223102703,1
1.38411116659171,1
1.99595146023229,1
1.9320299160795,1
1.89326483121347,1
1.83973859314664,1
1.99930965895329,1
1.97462218859106,1.0000001192093
1.97208942253065,1
1.94818121823393,1
1.87376684523549,1
1.89811151818796,1
1.4188681536682,1
1.99969993563962,1
1.38070898096289,1
1.85298467289835,1
1.86238353939231,2.31428618026403
1.53657794589572,1
1.92043083395899,1
1.9137248791554,1
1.86930055973282,1
1.88073795229767,1
1.80244737605913,1
1.9736371607671,1
1.73240109422174,1
1.53092370812766,2.59693843115766
1.99275593784361,1
1.79175304136271,1
1.91196357025226,1
1.85693741536279,1
1.99767924741675,1.0000001192093
1.92897192995083,1
1.97754180526662,1
1.99969022304477,1
1.49511774025938,2.44433367257064
1.98822009278695,1.0000001192093
1.88963755456769,1
1.969097237698,1
1.90251038382571,1
1.84952473905923,1
1.97129324283815,1.0000001192093
1.99700780021656,1
1.99970625185623,1
