"batch","celltype"
1.00009120134656,1.00009549437432
1.3086525653732,2.42856591564847
1.00017442600648,1.00023310002136
1.00025503745118,1.00032171277044
1.00000107288443,1.00000119209407
1.30389008304204,2.13145964134655
1.00079613735643,1.00101138909492
1.00021198781973,1.0002660147158
1.26670880410258,2.27425009831242
1.00001287472793,1.00001287472865
1.00045022661451,1.00057480484194
1.0000005960467,1.00000071525618
1.00006759509736,1.00008225998318
1.00001907375889,1.0000231270671
1.33153267161114,2.49860629413899
1.00000250339994,1.00000250340033
1.00000405312815,1.00000452996934
1.25151722369767,2.21045897885351
1.00005340790238,1.00006604555637
1.00029284230784,1.0002928426811
1.00175557812288,1.00227550520083
1.00203639713665,1.00265598780073
1.00017514144913,1.00021270756881
1.00122253796102,1.00151992253627
1.00072089040618,1.00072092263218
1.00041300924518,1.00041300973145
1.23910445168642,2.00241412325454
1.00130094703425,1.00163903422416
1.00002026588696,1.00002336546144
1.00001311315016,1.00001502055658
1.0000027418192,1.00000274181999
1.75596843128215,1.85250828388329
1.00082358879427,1.00082358879427
1.00000238419007,1.00000238419073
1.00000870233507,1.00000870233818
1.00000417233802,1.00000417234011
1.00000858312411,1.00000858312445
1.00077978639967,1.0007798279366
1.00002610734686,1.00002610736254
1.43458258158852,2.01898607095651
1.00072936351988,1.00089813307523
1.00000023841862,1.00000023841862
1.00000536443962,1.00000536444288
1.00118408333524,1.00118408651595
1.00088458284245,1.00088458284245
1.25822832986912,2.2499349064516
1.00249290479594,1.00249292622207
1.00000035762797,1.00000035762798
1.00150510447274,1.00186498274758
1.00103160002953,1.00127443724472
1.00000512601918,1.00000560286138
1.00000250339977,1.00000274181958
1.00174470161045,1.00174475558608
1.00004029395824,1.00004029397927
1.00000834470205,1.00000894076744
1.000065091451,1.00006509151038
1.00032182353148,1.00038653934389
1.00001215945917,1.00001359001983
1.00002265014857,1.00002610738363
1.00011468920276,1.00012339496131
1.00060001178173,1.00060001855123
1.00000333786843,1.00000333786936
1.0000035762884,1.00000381471016
1.23698243942396,2.07727999306385
1.00000095367497,1.0000010728845
1.00002706105761,1.00003099524925
1.04888714304982,1.04888714304982
1.00142081765644,1.00142081765644
1.00032707128629,1.00040515459128
1.00000095367499,1.00000107288452
1.00000238419006,1.00000250340062
1.00025145981162,1.00025146003363
1.9204859017465,2.15957961756604
1.00009537425696,1.00012458674386
1.00508377296787,1.00508377296787
1.00003934022587,1.0000393402338
1.00000190735146,1.00000214577116
1.00001060971124,1.00001215947981
1.00010193173513,1.00011778999193
1.00000071525613,1.00000083446563
1.0000038147082,1.00000429154918
1.52862694250137,1.1352926127179
1.00000023841862,1.00000023841863
1.00000691417458,1.00000691417507
1.00120569885209,1.00120569885209
1.00017609536491,1.00023679702888
1.00003683668939,1.00004625498351
1.00002777634269,1.000035048553
1.00001478211541,1.00001752401581
1.00000429154828,1.00000429154925
1.00070215461029,1.00088082584739
1.25716704711944,2.24027137820304
1.0001075354484,1.00010753549178
1.00027089851905,1.00036411757374
1.37334859186078,1
1.08067028990262,1
1.08038512115823,1
1.21413340518872,1
1.15280039927577,1
1.85824998180069,1
1.24646361243884,1.0000001192093
1.10534948826376,1
1.09815736142286,1
1.50908225248584,1
1.834247399939,1
1.2298606863454,1
1.10260140779572,1
1.57994603713733,1
1.05396635880401,1
1.17112716963704,1
1.74441829982179,2.55248292881664
1.17400476667277,1
1.1247261643447,1.0000001192093
1.10810773026849,1
1.25374252758947,1
1.38958690734356,2.48158008513617
1.1279838429253,1
1.53752936499398,1.38795180204593
1.46810006134305,2.55559216066736
1.31003364279856,1
1.25943481502478,1
1.1828382067641,1
1.09983030869356,1
1.52687764520857,2.61746975337399
1.3405405771445,2.32473547556461
1.05495793519028,1
1.06416592789549,1
1.0771636243722,1
1.86868629658645,1
1.83332611664659,1
1.05027313458892,1
1.05417151143442,1
1.17812995115454,1
1.06018624097802,1
1.12967506394509,1
1.31126314658017,1
1.49098047906151,1
1.055137625711,1
1.18779123922671,1
1.2105872590601,1.0000001192093
1.10330895778103,1
1.10196846693144,1
1.06422877721127,1
1.13440278733027,1
1.13119709208527,1.0000001192093
1.10106372045729,1
1.52997831633387,1
1.45046851212389,1.0000001192093
1.12227209244267,1.0000001192093
1.11926753019842,1.0000001192093
1.64164031582651,1
1.25221139475587,1.84176399998255
1.16620320800926,1.0000001192093
1.06994837206692,1
1.08774163975772,1
1.09430235190073,1
1.98459894394246,1
1.29821683436673,1.0000001192093
1.29630011700412,1.0000001192093
1.3809949311396,1
1.21314486037909,1
1.05266642812794,1.0000001192093
1.28549019610848,1.00038595080599
1.66767848577697,1
1.05141074937393,1
1.15582831519809,1
1.05184581158412,1
1.42161679278786,1
1.59393423533582,1.29361071097416
1.29824490920229,1
1.93636178209816,1
1.11034153398264,1
1.07815145509567,1
1.44484749264606,1
1.25917927159571,1
1.21458063488884,1.0000001192093
1.5592827598443,1
1.570859742509,1.30322072989619
1.11578505045736,1
1.25113077186282,1
1.10239247613311,1
1.15253667103224,1
1.98536978692932,1
1.04158617298315,1.0000001192093
1.8541597829831,1
1.89530904905502,1
1.7355002204389,1
1.42293101260404,1
1.99412858701103,1
1.24925100825446,1
1.74336543208924,1
1.95363867942852,1
1.06461619573269,1
1.28094208997032,1
1.68358795701196,1
1.10296571742941,1
1.96290649392875,1
1.36583557009612,1
1.08961202214919,1
1.12042675337391,1
1.13889848296262,1
1.59706888277548,1
1.58476508435392,1
1.78749123569102,1
1.06548929641181,1
1.69388407011113,1
1.75460834006836,1
1.74816504687095,1
1.36620124928353,1.0000001192093
1.94313285341106,1
1.63241522146054,1
1.94781712209865,1.0000001192093
1.06726878306591,1.0000001192093
1.09999628198426,1
1.9015337371684,1
1.72624842851114,1
1.16748154400134,1
1.066972487871,1
1.30420206866886,1
1.26050368432038,1
1.92650208416548,1
1.09228929602438,1
1.50415024794496,1
1.60060573613285,1
1.11206163527397,1
1.4877821114085,1
1.30699955683766,1
1.94472748099454,1
1.10869556285245,1
1.50757521068136,1
1.36954698836512,1.0000001192093
1.14496990181239,1
1.24325166570274,1.59099442871688
1.95545525158767,1
1.15019279930238,1
1.51677918478135,1
1.44178301842395,1
1.0208635349317,1.06283717891244
1.72025095582116,1
1.95557047019371,1
1.82040609957313,1
1.83011155797326,1
1.08513628179249,1
1.16773539130967,1
1.83595611714288,1.0000001192093
1.73215017549707,1
1.44869040978616,1.0000001192093
1.91946425475746,1
1.52825870134434,1
1.09502073197377,1
1.99134954509014,1
1.41778730264627,1
1.62240579606364,1
1.05708446238561,1.0000001192093
1.20319927784589,1.67874686998746
1.07389342593765,1
1.05783978755945,1
1.98029749169285,1
1.16396721210726,1.0000001192093
1.85955198696812,1
1.95505488419345,1
1.78707547351445,1
1.66249176233898,1
1.08635984416055,1
1.24531894411069,1
1.06810646903535,1
1.74619237880677,1
1.90716347387338,1
1.16309283033677,1.54001402174712
1.97324672032228,1
1.41560911499792,2.29950312097418
1.91122281000304,1
1.79732468338891,1
1.05015662108649,1
1.48864070938491,1
1.39246027369746,1
1.15454994725376,1
1.21408332592242,1
1.50988302213321,1.0000001192093
1.27439416893176,1
1.10676910314723,1
1.19148610620192,1.0000001192093
1.13907218006723,1
1.15611618363035,1.00159199596232
1.19424540990548,1
1.90289825866408,1
1.27584365041835,1
1.21433147285742,1
1.15131202611633,1
1.20863243771402,1
1.75626288358464,1.31916654998941
1.87072406107701,1
1.17476780073996,1.00021723471011
1.15504227367776,1
1.22764512548001,1.00019183534415
1.51073488050647,1
1.15890713679796,1
1.68457994610558,1
1.16062118914393,1.0000001192093
1.0425875207448,1
1.18291854987035,1
1.23551373167781,1
1.60647666903836,1
1.17411600888445,1
1.47018542038926,1
1.14192711781823,1
1.34428487334942,1
1.1969038461771,1
1.80963457288389,1
1.13465123194188,1
1.21929568677444,1
1.15422348077834,1
1.22608057896264,1
1.34355692822621,1
1.32587071429387,1
1.33526809879314,1
1.94639969418588,1
1.77848210383021,1.30857595053946
1.15632624303215,1.0000001192093
1.99994361559569,1
1.98139248751666,1
1.26546055605252,1
1.17719022626313,1
1.26281889755651,1
1.27050489557987,1
1.246588674973,1
1.55573046389435,2.54741307171099
1.16522140284357,1
1.61143025969079,1
1.20813238122678,1
1.1820338491827,1.0000001192093
1.65469021509956,1
