"batch","celltype"
1.00122265739303,1.00122433040873
1.68414691520723,2.36178999718901
1.00000488759881,1.00000488759881
1.0001282815343,1.0001282815343
1.00000119209397,1.00000119209397
1.44122735977325,2.31034334530478
1.00005364633784,1.00005364633784
1.00001549738748,1.00001549738748
1.62564907305973,2.36567104510123
1.00636202548213,1.00637778105439
1.00013984716879,1.00013984716879
1.00356833016649,1.00357193202311
1.00003600217793,1.00003600217793
1.00005138118446,1.00005138118446
1.88356803953904,2.3580870221401
1.00001513975195,1.00001513975195
1.00001943139713,1.00001943139713
1.44255514266286,2.27642472180794
1.00000667575368,1.00000667575368
1.00000524522931,1.00000524522931
1.0000329025753,1.0000329025753
1.00003481002399,1.00003481002399
1.00001621266067,1.00001621266067
1.00010992002521,1.00010992002521
1.00731596838855,1.00731596838855
1.00631430978578,1.00632608003934
1.44739749061327,2.31640053687918
1.00155092594287,1.00155092594287
1.00003838649505,1.00003838649505
1.00067351484284,1.00067351484284
1.00125902410035,1.00125902410035
1.60712268908292,1.61280252189085
1.00706588118282,1.00706588118282
1.00023798421159,1.00023798421159
1.00253197336539,1.00253197336539
1.00001370920849,1.00001370920849
1.00058038452289,1.00058038452289
1.05621294336779,1.05621294336779
1.01203178594332,1.01203178594332
1.45274892821558,2.33354256196443
1.00026553195913,1.00026553195913
1.00450307179137,1.00450307179137
1.00107762789023,1.00107762789023
1.12372256198908,1.12372256198908
1.00343950680175,1.00343950680175
1.42993529768844,2.28409320945788
1.08947956522742,1.08947956522742
1.01454324463109,1.01454324463109
1.00046728530069,1.00046728530069
1.00013245467753,1.00013245467753
1.00006294547891,1.00006294547891
1.00021675771628,1.00021675771628
1.07142299784833,1.07142299784833
1.00020459452628,1.00020459452628
1.00025050576516,1.00025050576516
1.00001704714571,1.00001704714571
1.00002324621675,1.00002324621675
1.00272393894087,1.0027250176782
1.0000147821157,1.0000147821157
1.00442872688479,1.00442872688479
1.00663045248809,1.00663045248809
1.0000338562988,1.0000338562988
1.00002145801764,1.00002145801764
1.47203271999609,2.30121026514718
1.00001859690904,1.00001859690904
1.00235597358567,1.00235597358567
1.04555134891848,1.04555134891848
1.00009000908292,1.00009000908292
1.00003326022132,1.00003326022132
